"Wavelength",Measurement 1,Measurement 2, Measurement 3
657.0,0.01923964
658.0,0.01868363
659.0,0.01823277
660.0,0.01777364
661.0,0.01723161
662.0,0.01679175
663.0,0.01636515
664.0,0.01586337
665.0,0.01541813
666.0,0.01502987
667.0,0.01460088
668.0,0.0141898
669.0,0.01378968
670.0,0.01338285
671.0,0.01300282
672.0,0.01264667
673.0,0.01227526
674.0,0.01188439
675.0,0.0115696
676.0,0.01122499
677.0,0.01086757
678.0,0.01057039
679.0,0.01028017
680.0,0.00994974
681.0,0.00965703
682.0,0.00937182
683.0,0.00907179
684.0,0.00881599
685.0,0.00856384
686.0,0.00827193
687.0,0.00804716
688.0,0.00780995
689.0,0.00753478
690.0,0.00733545
691.0,0.00710832
692.0,0.00686954
693.0,0.00665618
694.0,0.00646331
695.0,0.00624916
696.0,0.00606614
697.0,0.00588478
698.0,0.00568507
699.0,0.00551832
700.0,0.00535435
701.0,0.00515595
702.0,0.00501225
703.0,0.00485902
704.0,0.00468572
705.0,0.00455323
706.0,0.00441802
707.0,0.00426686
708.0,0.00413089
709.0,0.00400473
710.0,0.00387197
711.0,0.00375422
712.0,0.00363439
713.0,0.00351878
714.0,0.0034012
715.0,0.00329219
716.0,0.00318843
717.0,0.00308816
718.0,0.00299519
719.0,0.00289443
720.0,0.00280452
721.0,0.00272156
722.0,0.00262444
723.0,0.00254366
724.0,0.00246373
725.0,0.00238597
726.0,0.0023075
727.0,0.00223998
728.0,0.00216315
729.0,0.00209378
730.0,0.00203331
731.0,0.00195317
732.0,0.00189505
733.0,0.00184295
734.0,0.00177985
735.0,0.00172343
736.0,0.00167028
737.0,0.00161032
738.0,0.00156462
739.0,0.00151632
740.0,0.00146908
741.0,0.00142241
742.0,0.0013825
743.0,0.001333
744.0,0.00129064
745.0,0.00125415
746.0,0.00121359
747.0,0.00117456
748.0,0.00114245
749.0,0.00110612
750.0,0.00107125
751.0,0.00103995
752.0,0.00100592
753.0,0.00097913
754.0,0.00095146
755.0,0.00091729
756.0,0.00088967
757.0,0.00086411
758.0,0.00083896
759.0,0.00081315
760.0,0.00078937
761.0,0.00076551
762.0,0.00074087
763.0,0.00071954
764.0,0.0006947
765.0,0.00067585
766.0,0.00065349
767.0,0.00063286
768.0,0.0006141
769.0,0.00059583
770.0,0.00057646
771.0,0.00056271
772.0,0.00054739
773.0,0.00052975
774.0,0.00051693
775.0,0.0004984
776.0,0.00048364
777.0,0.00047024
778.0,0.00045754
779.0,0.00044193
780.0,0.00043075
